ts,lat,lon
1759015373358,34.020419,-118.283038
1759015403351,34.020571,-118.283409
1759015433176,34.02073,-118.283775
1759015463351,34.020896,-118.284114
1759015493162,34.021067,-118.28448
1759015523251,34.021292,-118.284543
1759015553178,34.021448,-118.284469
1759015583176,34.021604,-118.284398
1759015613176,34.021716,-118.284722
1759015643162,34.0219,-118.284856
1759015673171,34.022185,-118.284855
1759015703171,34.022416,-118.284755
1759015733156,34.02263,-118.284583
1759015763177,34.022805,-118.2844
1759015793357,34.022725,-118.284131
1759015823141,34.022615,-118.28388
1759015853192,34.022551,-118.283748
1759015883168,34.02254,-118.283761
1759015913187,34.022512,-118.283671
1759015943152,34.022392,-118.283423
1759015973161,34.022245,-118.283173
1759016003141,34.02202,-118.28323
1759016033141,34.021794,-118.28338
1759016063161,34.021654,-118.283207
1759016093151,34.021702,-118.283024
1759016123136,34.021726,-118.282949
1759016153151,34.021805,-118.282932
1759016183131,34.021848,-118.282828
1759016213141,34.02181,-118.282901
1759016243911,34.021784,-118.282975
1759016273409,34.021769,-118.282972
1759016303174,34.021761,-118.282956
1759016333177,34.021758,-118.282947
1759016363171,34.021758,-118.282956
1759016393190,34.021758,-118.282962
1759016423165,34.021758,-118.282963
1759016453365,34.021759,-118.282962
1759016483192,34.021759,-118.282967
1759016513339,34.021759,-118.282965
1759016543176,34.021759,-118.282965
1759016573211,34.02176,-118.282966
1759016603171,34.02176,-118.282968
1759016633195,34.02176,-118.282967
1759016663487,34.02176,-118.282968
1759016693242,34.02176,-118.282969
1759016723203,34.02176,-118.28297
1759016753179,34.02176,-118.28297
1759016783195,34.021755,-118.282945
1759016813164,34.021753,-118.282941
1759016843129,34.021755,-118.282948
1759016873135,34.021756,-118.282947
1759016903121,34.02175,-118.282942
1759016933116,34.021905,-118.282975
1759016963152,34.021639,-118.282902
1759016993156,34.021633,-118.282896
1759017023337,34.021634,-118.282896
1759017053143,34.021634,-118.282896
1759017083306,34.021634,-118.282896
1759017113131,34.021633,-118.282896
1759017143321,34.021633,-118.282896
1759017173306,34.021633,-118.282896
1759017203132,34.021633,-118.282896
1759017233321,34.021633,-118.282896
1759017263157,34.021634,-118.282897
1759017293296,34.021633,-118.282896
1759017323331,34.021633,-118.282896
1759017353144,34.02163,-118.282898
1759017383321,34.021628,-118.282897
1759017413141,34.021627,-118.282896
1759017443124,34.021628,-118.282896
1759017473326,34.021628,-118.282895
1759017503137,34.021627,-118.282895
1759017533286,34.021628,-118.28289
1759017563302,34.021628,-118.282885
1759017593334,34.021627,-118.282882
1759017623336,34.021627,-118.28288
1759017653139,34.021627,-118.28288
1759017683117,34.021627,-118.28288
1759017713297,34.021626,-118.282879
1759017743292,34.021627,-118.28288
1759017773271,34.021627,-118.28288
1759017803126,34.021626,-118.28288
1759017833332,34.021626,-118.28288
1759017863094,34.021626,-118.282879
1759017893326,34.021625,-118.282879
1759017923287,34.021627,-118.28288
1759017953137,34.021626,-118.28288
1759017983147,34.021626,-118.28288
1759018013146,34.021627,-118.28288
1759018043141,34.021629,-118.282879
1759018073112,34.021633,-118.282873
1759018103132,34.021618,-118.28288
1759018133117,34.021616,-118.282884
1759018163116,34.021617,-118.282877
1759018193097,34.021617,-118.282884
1759018223117,34.021611,-118.282902
1759018253107,34.021607,-118.282913
